present,'prɛznt,v. 提出；介绍；呈现；赠送；adj. 现在的；出席的；n. 现在；礼物；瞄准,She was presented with an award .,她被授予一个奖项。
justice,'dʒʌstɪs,n. 司法，法律制裁；正义；法官，审判员,a book on the criminal justice system,一本有关刑事审判制度的书
apply,ə'plaɪ,v. 申请；涂，敷；应用,We need to apply for planning permission to build a garage.,我们建车库需要申请规划许可。
limited,'lɪmɪtɪd,adj. 有限的；n. 高级快车,My knowledge of the business is limited.,我对这一行了解有限。
source,sɔrs,n. 来源；水源；原始资料,They get their money from various sources.,他们从各种途径弄到钱。
carry,'kæri,v. 拿，扛；携带；支持；搬运；n. 运载；[计] 进位；射程,Gina was carrying a small bunch of flowers.,吉娜拿着一小束花。
focus,'fokəs,n. 焦点；中心；清晰；焦距；v. 使集中；使聚焦,The focus of recent research has been on environmental issues.,近期的研究重点是环境问题。
sleep,slip,v. 睡，睡觉；n. 睡眠,I usually sleep on my back.,我一般仰卧着睡觉。
reality,rɪ'æləti,n. 现实；实际；真实,the distinction between fantasy and reality,幻想和现实之间的区别
catch,kætʃ,v. 赶上；抓住；感染；了解；n. 捕捉；捕获物；窗钩,He was caught red-handed (= as he was doing something wrong ) taking money from the cash register.,他从现金出纳机偷钱时被当场抓住。
basic,'besɪk,adj. 基本的；基础的；n. 基础；要素,the basic principles of chemistry,化学的基本原理
drink,drɪŋk,v. 喝，饮；吸收；举杯庆贺；n. 酒，饮料；喝酒,You should drink plenty of water.,你应该大量喝水。
finding,'faɪndɪŋ,n. 发现；裁决；发现物；v. 找到；感到（find的ing形式）；遇到,Surveys conducted in other countries reported similar findings.,在其他国家进行的调查也报告说有类似的结果。
visit,'vɪzɪt,n. 访问；参观；逗留；v. 访问；参观；视察,We’re just here on a short visit.,我们只在这儿作短暂逗留。
model,'mɑdl,n. 模型；典型；模范；模特儿；样式；v. 模拟；塑造；模仿；adj. 模范的；作模型用的,a working model (= one with parts which move ) of a steam engine,蒸汽机车的活动模型
matter,'mætɚ,n. 物质；事件；v. 有关系；要紧,particles of matter,物质的微粒
physical,'fɪzɪkl,adj. [物] 物理的；身体的；物质的；根据自然规律的，符合自然法则的；n. 体格检查,She was in constant physical pain.,她一直感到身上疼痛。
classical,'klæsɪkl,adj. 古典的；经典的；传统的；第一流的；n. 古典音乐,the classical theory of relativity,经典相对论
growth,ɡroθ,n. 增长；发展；生长；种植,measures to stimulate economic growth,刺激经济增长的措施
trade,tred,n. 贸易，交易；行业；职业；v. 交易，买卖；以物易物,international trade agreements,国际贸易协定
track,træk,n. 轨道；足迹，踪迹；小道；v. 追踪；通过；循路而行；用纤拉,The road leading to the farm was little more than a dirt track .,只有一条烂泥小路通往农场。
senior,'sinɪɚ,adj. 高级的；年长的；地位较高的；年资较深的，资格较老的；n. 上司；较年长者；毕业班学生,the senior Democrat on the House committee,众议院委员会中的资深民主党人
educate,'ɛdʒuket,v. 教育；培养；训练,The Ormerod School educates handicapped children.,奥默罗德学校的教育对象为残疾儿童。
stand,stænd,v. 站立；位于；停滞；n. 站立；立场；看台；停止,It looks like we’ll have to stand – there are no seats left.,看来我们只能站着——没有座位了。
journalist,'dʒɝnəlɪst,n. 新闻工作者；报人；记日志者,a well-known journalist and broadcaster,一位著名的新闻记者兼播音员
setting,'sɛtɪŋ,n. 环境；安装；布置；[天] 沉落；v. 放置；沉没；使…处于某位置（set的ing形式）,"I’ve worked with children in various settings, mainly in secondary school.",我在许多地方教过孩子，主要是在中学。
return,rɪ'tɝn,v. 返回；报答；n. 返回；归还；回球；adj. 报答的；回程的；返回的,It was forty five minutes before she returned.,过了45分钟她才回来。
relationship,rɪ'leʃən'ʃɪp,n. 关系；关联,He’s never had a sexual relationship before.,他以前从未与人有过性关系。
pattern,'pætɚn,n. 模式；图案；样品；v. 模仿；以图案装饰,Weather patterns have changed in recent years.,气候模式近年已经发生了变化。
emerge,ɪ'mɝdʒ,v. 浮现；摆脱；暴露,The flowers emerge in the spring.,花儿在春天开放。
ignore,ɪɡ'nɔr,v. 驳回诉讼；忽视；不理睬,You can’t ignore the fact that many criminals never go to prison.,你不能无视很多罪犯从未获刑的事实。
flow,flo,v. 流动，涌流；川流不息；飘扬；n. 流动；流量；涨潮，泛滥,Money has been flowing into the country from Western aid agencies.,资金源源不断地从西方援助机构流入该国。
suitable,'sutəbl,adj. 适当的；相配的,We are hoping to find a suitable school.,我们希望能找到一所合适的学校。
environment,ɪn'vaɪrənmənt,n. 环境，外界,Some of these chemicals are very damaging to the environment.,这些化学品中有些对环境非常有害。
exercise,'ɛksɚsaɪz,n. 运动；练习；运用；操练；礼拜；典礼；v. 锻炼；练习；使用；使忙碌；使惊恐,Try to fit some regular exercise into your daily routine.,尽量在日常生活中安排一些经常性的锻炼。
force,fɔrs,n. 力量；武力；军队；魄力；v. 促使，推动；强迫；强加,Peace cannot be imposed by force .,和平不能通过武力来实现。
introduce,ˌɪntrə'dus,v. 介绍；引进；提出；采用,"Have you two been introduced? Tom, this is Greg.",有人给你们俩互相介绍了吗？汤姆，这位是格雷格。
personal,'pɝsənl,adj. 个人的；身体的；亲自的；n. 人事消息栏；人称代名词,My personal view is that we shouldn’t offer him the job.,我个人认为我们不该给他这份工作。
negative,'nɛɡətɪv,adj. [数] 负的；消极的；否定的；阴性的；n. 否定；负数；[摄] 底片；v. 否定；拒绝,students with a negative attitude to school,对上学抱消极态度的学生
native,'netɪv,adj. 本国的；土著的；天然的；与生俱来的；天赋的；n. 本地人；土产；当地居民,They never saw their native land again.,他们再也没见到故土。
investment,ɪn'vɛstmənt,n. 投资；投入；封锁,We plan to buy some property as an investment.,我们打算买些房地产作为投资。
exchange,ɪks'tʃendʒ,n. 交换；交流；交易所；兑换；v. 交换；交易；兑换,Four of my cassettes for your Madonna CD is a fair exchange.,我用四盒磁带换你的麦当娜激光唱片很公平。
range,rendʒ,n. 范围；幅度；排；山脉；v. （在内）变动；平行，列为一行；延伸；漫游；射程达到,a temperature range of 72-85˚,72 度到85度之间的温度范围
professional,prə'fɛʃənl,adj. 专业的；职业的；职业性的；n. 专业人员；职业运动员,This business plan looks very professional.,这个商业计划看上去很有专业水平。
strong,strɔŋ,adj. 坚强的；强壮的；牢固的；擅长的；adv. 强劲地；猛烈地；n. (Strong)人名；(英)斯特朗,He was a big strong man.,他高大健壮。
extra,'ɛkstrə,adv. 特别地，非常；另外；n. 临时演员；号外；额外的事物；上等产品；adj. 额外的，另外收费的；特大的,They need to offer something extra to attract customers.,他们需要提供额外的东西以吸引顾客。
threat,θrɛt,n. 威胁，恐吓；凶兆,Your threats don’t scare me.,你的那些威胁吓不倒我。
successful,sək'sɛsfl,adj. 成功的；一帆风顺的,The operation was successful.,手术成功了。
conduct,kən'dʌkt,v. 导电；带领；n. 进行；行为；实施,"Aluminium, being a metal, readily conducts heat .",铝这种金属导热性能很好。
consequence,'kɑnsəkwɛns,n. 结果；重要性；推论,I don’t suppose it is of any consequence now.,现在我觉得这事一点都无所谓了。
simply,'sɪmpli,adv. 简单地；仅仅；简直；朴素地；坦白地,This work is simply not good enough.,这工作做得实在不够好。
largely,'lɑrdʒli,adv. 主要地；大部分；大量地,The state of Nevada is largely desert.,内华达州大部分是沙漠。
evolution,ˌɛvəˈluʃən; (occas.) ˌ ivəˈluʃən,n. 演变；进化论；进展,the theory of evolution,进化论
enhance,ɪn'hæns,v. 提高；加强；增加,Good lighting will enhance any room.,良好的照明能给房间增色不少。
emotion,ɪ'moʃən,n. 情感；情绪,Her voice was full of emotion.,她的声音充满了激情。
usual,'juʒuəl,adj. 通常的，惯例的；平常的,Make a cheese sauce in the usual way.,按通常的做法做奶酪酱。
guide,ɡaɪd,n. 指南；向导；入门书；v. 引导；带领；操纵,a tour guide,导游
economy,ɪ'kɑnəmi,n. 经济；节约；理财,a successful economy,发展成功的经济
exist,ɪɡ'zɪst,v. 存在；生存；生活；继续存在,The custom of arranged marriages still exists in many countries.,许多国家仍存在包办婚姻的习俗。
politics,'pɑlətɪks,n. 政治，政治学；政治活动；政纲,a good understanding of politics in China,对中国政治很好的了解
expose,ɪk'spoz；ek-,v. 揭露，揭发；使曝光；显示,He lifted his T-shirt to expose a jagged scar across his chest.,他撩起T恤衫，露出横贯胸部的锯齿状伤疤。
technology,tɛk'nɑlədʒi,n. 技术；工艺；术语,Modern technology makes moving money around much easier than it used to be.,现代科技使货币流动比以前便捷得多。
predict,prɪ'dɪkt,v. 预报，预言；预知,Sales were five percent lower than predicted.,销售额比预期低5%。
epidemic,",ɛpɪ'dɛmɪk",adj. 流行的；传染性的；n. 传染病；流行病；风尚等的流行,Over 500 people died during last year’s flu epidemic.,去年流感大暴发期间有五百多人死亡。
smoke,smok,n. 烟；抽烟；无常的事物；v. 冒烟，吸烟；抽烟；弥漫,cigarette smoke,香烟的烟雾
firm,fɝm,adj. 坚定的；牢固的；严格的；结实的；v. 使坚定；使牢固；adv. 稳固地；n. 公司；商号,The sofa cushions are fairly firm.,沙发的坐垫很硬。
discipline,'dɪsəplɪn,n. 学科；纪律；训练；惩罚；v. 训练，训导；惩戒,The book gives parents advice on discipline.,这本书指导父母如何管教孩子。
emphasize,'ɛmfəsaɪz,v. 强调，着重,The report emphasizes the importance of improving safety standards.,报告强调了改进安全标准的重要性。
poetry,'poətri,n. 诗；诗意，诗情；诗歌艺术,He reads a lot of poetry.,他大量阅读诗歌。
conscious,'kɑnʃəs,adj. 意识到的；故意的；神志清醒的,The driver was still conscious when the ambulance arrived.,救护车赶到时，司机仍然神志清醒。
goal,ɡol,n. 目标；球门，得分数；终点；vi. 攻门，射门得分,Your goal as a parent is to help your child become an independent adult.,身为父母，你的目标就是要培养孩子成为独立的成年人。
